tagID,raw_tag,raw_distinct_users,raw_distinct_artists,raw_assignments,display_normalized,tag_key,base_display_tag,post_plural_key,canonical_key,canonical_tag,review_numbers,manual_review_notes,manual_review_flag
290,lesser known yet streamable artists,5,15,16,lesser known yet streamable artists,lesser known yet streamable artists,lesser known yet streamable artists,lesser known yet streamable artists,lesser known yet streamable artists,lesser known yet streamable artists,,,False
291,greek,9,14,16,greek,greek,greek,greek,greek,greek,,,False
292,folk,211,654,1297,folk,folk,folk,folk,folk,folk,305,,False
293,cypriot,1,7,7,cypriot,cypriot,cypriot,cypriot,cypriot,cypriot,,,False
294,greek pop,1,4,4,greek pop,greek pop,greek pop,greek pop,greek pop,greek pop,,,False
295,greek rock,1,1,1,greek rock,greek rock,greek rock,greek rock,greek rock,greek rock,,,False
296,indie pop,138,452,805,indie pop,indie pop,indie pop,indie pop,indie pop,indie pop,,,False
297,pop-rock,22,51,52,pop-rock,pop rock,pop rock,pop rock,pop rock,pop rock,173 | 174,,False
298,greek alternative,0,0,0,greek alternative,greek alternative,greek alternative,greek alternative,greek alternative,greek alternative,,,False
299,world,43,229,288,world,world,world,world,world,world,,,False
300,greek hip-hop,1,1,1,greek hip-hop,greek hip hop,greek hip-hop,greek hip hop,greek hip hop,greek hip-hop,,,False
301,eurovision,5,15,16,eurovision,eurovision,eurovision,eurovision,eurovision,eurovision,282,,False
302,ethnic,14,55,60,ethnic,ethnic,ethnic,ethnic,ethnic,ethnic,,,False
303,x factor,4,3,4,x factor,x factor,x factor,x factor,x factor,x factor,,,False
304,hip hop,92,254,495,hip hop,hip hop,hip-hop,hip hop,hip hop,hip-hop,170,,False
305,pop-folk,2,8,8,pop-folk,pop folk,pop-folk,pop folk,pop folk,pop-folk,,,False
306,male vocalists,93,649,922,male vocalists,male vocalists,male vocalists,male vocalist,male vocalist,male vocalist,5 | 261,,False
307,pop folk,1,1,1,pop folk,pop folk,pop-folk,pop folk,pop folk,pop-folk,,,False
308,latin,65,171,312,latin,latin,latin,latin,latin,latin,,,False
309,electro,122,403,618,electro,electro,electro,electronic,electronic,electronic,198 | 199 | 200 | 201 | 202 | 299 | 300,,False
310,modern folk,1,1,1,modern folk,modern folk,modern folk,modern folk,modern folk,modern folk,,,False
311,reggae,81,140,296,reggae,reggae,reggae,reggae,reggae,reggae,,,False
312,greek folk,1,1,1,greek folk,greek folk,greek folk,greek folk,greek folk,greek folk,,,False
313,laiko,1,1,1,laiko,laiko,laiko,laiko,laiko,laiko,,,False
314,greek rap,0,0,0,greek rap,greek rap,greek rap,greek rap,greek rap,greek rap,,,False
315,asian,6,55,61,asian,asian,asian,asian,asian,asian,,,False
316,entexno,0,0,0,entexno,entexno,entexno,entexno,entexno,entexno,,,False
317,south pacific,0,0,0,south pacific,south pacific,south pacific,south pacific,south pacific,south pacific,,,False
318,traditional,6,24,25,traditional,traditional,traditional,traditional,traditional,traditional,,,False
319,spanish,38,122,186,spanish,spanish,spanish,spanish,spanish,spanish,,,False
320,chilean,2,3,3,chilean,chilean,chilean,chilean,chilean,chilean,,,False
321,french,80,160,333,french,french,french,french,french,french,,,False
322,pacific,0,0,0,pacific,pacific,pacific,pacific,pacific,pacific,,,False
323,hood,1,1,1,hood,hood,hood,hood,hood,hood,,,False
324,lady,4,3,4,lady,lady,lady,lady,lady,lady,,,False
325,ft,1,1,1,ft,ft,ft,ft,ft,ft,,,False
326,wale,3,1,3,wale,wale,wale,wale,wale,wale,60,Keep separate: `Wale` is an artist name; `Wales` is geographic.,False
327,progressive trance,17,65,112,progressive trance,progressive trance,progressive trance,progressive trance,progressive trance,progressive trance,,,False
328,psycho,0,0,0,psycho,psycho,psycho,psycho,psycho,psycho,,,False
329,slayer,5,3,5,slayer,slayer,slayer,slayer,slayer,slayer,,,False
330,death,4,22,22,death,death,death,death,death,death,,,False
331,pain,2,3,3,pain,pain,pain,pain,pain,pain,,,False
332,atheist,1,1,1,atheist,atheist,atheist,atheist,atheist,atheist,,,False
334,palestine,1,3,3,palestine,palestine,palestine,palestine,palestine,palestine,,,False
335,pestilence,1,1,1,pestilence,pestilence,pestilence,pestilence,pestilence,pestilence,,,False
341,noize,1,2,2,noize,noize,noize,noize,noize,noize,,,False
342,idmbient,1,1,1,idmbient,idmbient,idmbient,idmbient,idmbient,idmbient,,,False
343,crust,7,21,23,crust,crust,crust,crust,crust,crust,,,False
344,witch house,5,22,29,witch house,witch house,witch house,witch house,witch house,witch house,,,False
345,russian,43,133,174,russian,russian,russian,russian,russian,russian,,,False
346,female,72,265,392,female,female,female,female,female,female,,,False
347,gay,29,95,106,gay,gay,gay,gay,gay,gay,,,False
348,gay icons,1,9,9,gay icons,gay icons,gay icons,gay icon,gay icon,gay icon,68,Flagged: cultural/contextual.,True
349,teen pop,26,65,96,teen pop,teen pop,teen pop,teen pop,teen pop,teen pop,294,,False
350,gay icon,1,8,8,gay icon,gay icon,gay icon,gay icon,gay icon,gay icon,68,Flagged: cultural/contextual.,True
351,europop,8,18,19,europop,europop,europop,euro pop,euro pop,euro-pop,281,,False
352,90s,157,775,1604,90s,90s,90s,1990s,1990s,1990s,154 | 158 | 230,,False
353,girl,2,7,7,girl,girl,girl,girl,girl,girl,74,Keep separate. Flagged: ambiguous gender/group classification.,True
354,fun,34,170,216,fun,fun,fun,fun,fun,fun,,,False
355,female pop,1,6,6,female pop,female pop,female pop,female pop,female pop,female pop,,,False
356,latin pop,25,58,103,latin pop,latin pop,latin pop,latin pop,latin pop,latin pop,,,False
357,dance pop,7,11,13,dance pop,dance pop,dance-pop,dance pop,dance pop,dance-pop,,,False
358,queen of pop,19,9,26,queen of pop,queen of pop,queen of pop,queen of pop,queen of pop,queen of pop,,,False
359,top artists,1,4,4,top artists,top artists,top artists,top artists,top artists,top artists,,,False
360,australian,54,70,125,australian,australian,australian,australian,australian,australian,245,,False
361,radio crazy,1,4,4,radio crazy,radio crazy,radio crazy,radio crazy,radio crazy,radio crazy,,,False
362,toxic,3,4,6,toxic,toxic,toxic,toxic,toxic,toxic,,,False
363,brit pop,3,5,5,brit pop,brit pop,brit pop,brit pop,brit pop,brit pop,256,,False
364,favorites,69,369,444,favorites,favorites,favorites,favorite,favorite,favorite,9 | 18,Flagged: personal/subjective preference.,True
365,pwl,1,1,1,pwl,pwl,pwl,pwl,pwl,pwl,,,False
366,kylie minogue,5,3,5,kylie minogue,kylie minogue,kylie minogue,kylie minogue,kylie minogue,kylie minogue,,,False
367,my favorite music,1,4,4,my favorite music,my favorite music,my favorite music,my favorite music,my favorite music,my favorite music,,,False
368,mexican,6,30,32,mexican,mexican,mexican,mexican,mexican,mexican,317,,False
369,kylie,1,1,1,kylie,kylie,kylie,kylie,kylie,kylie,,,False
370,favorite,27,274,285,favorite,favorite,favorite,favorite,favorite,favorite,9 | 18,Flagged: personal/subjective preference.,True
371,r and b,4,41,42,r and b,r and b,r and b,r'n'b,r'n'b,r'n'b,184 | 185 | 186,,False
372,best of pop,1,4,4,best of pop,best of pop,best of pop,best of pop,best of pop,best of pop,,,False
373,i luv this,1,4,4,i luv this,i luv this,i luv this,i luv this,i luv this,i luv this,,,False
374,ateens,1,3,3,ateens,ateens,ateens,ateens,ateens,ateens,,,False
375,russian metalcore,0,0,0,russian metalcore,russian metalcore,russian metalcore,russian metalcore,russian metalcore,russian metalcore,,,False
376,metalcore,116,260,857,metalcore,metalcore,metalcore,metalcore,metalcore,metalcore,,,False
377,nintendo-core,1,1,1,nintendo-core,nintendo core,nintendo-core,nintendo core,nintendo core,nintendo-core,,,False
378,deathcore,46,112,334,deathcore,deathcore,deathcore,deathcore,deathcore,deathcore,,,False
379,bosnian thrashcore,0,0,0,bosnian thrashcore,bosnian thrashcore,bosnian thrashcore,bosnian thrashcore,bosnian thrashcore,bosnian thrashcore,,,False
380,metal core,1,1,1,metal core,metal core,metal core,metal core,metal core,metal core,,,False
381,thrashcore,2,2,2,thrashcore,thrashcore,thrashcore,thrashcore,thrashcore,thrashcore,,,False
382,female melodic death metal,0,0,0,female melodic death metal,female melodic death metal,female melodic death metal,female melodic death metal,female melodic death metal,female melodic death metal,,,False
383,modern melodic metal,0,0,0,modern melodic metal,modern melodic metal,modern melodic metal,modern melodic metal,modern melodic metal,modern melodic metal,,,False
384,modern melodic death metal,1,1,1,modern melodic death metal,modern melodic death metal,modern melodic death metal,modern melodic death metal,modern melodic death metal,modern melodic death metal,,,False
385,melodic death metal,69,121,423,melodic death metal,melodic death metal,melodic death metal,melodic death metal,melodic death metal,melodic death metal,,,False
386,heavy metal,165,332,1107,heavy metal,heavy metal,heavy metal,heavy metal,heavy metal,heavy metal,,,False
387,progressive rock,186,340,1036,progressive rock,progressive rock,progressive rock,progressive rock,progressive rock,progressive rock,290,,False
388,brit rock,10,13,16,brit rock,brit rock,brit rock,british rock,british rock,british rock,252 | 255,,False
389,britpop,152,218,763,britpop,britpop,britpop,brit pop,brit pop,brit pop,256,,False
390,indsutrial,1,1,1,indsutrial,indsutrial,indsutrial,indsutrial,indsutrial,indsutrial,,,False
391,shoegaze,53,170,302,shoegaze,shoegaze,shoegaze,shoegaze,shoegaze,shoegaze,178,,False
392,death rock,2,2,2,death rock,death rock,death rock,death rock,death rock,death rock,,,False
393,dream pop,39,166,225,dream pop,dream pop,dream pop,dream pop,dream pop,dream pop,172,,False
394,proto-punk,13,41,67,proto-punk,proto punk,proto-punk,proto punk,proto punk,proto-punk,,,False
395,new romantic,31,59,142,new romantic,new romantic,new romantic,new romantic,new romantic,new romantic,20,,False
396,electroclash,35,78,121,electroclash,electroclash,electroclash,electroclash,electroclash,electroclash,,,False
397,alterntative rock,1,1,1,alterntative rock,alterntative rock,alterntative rock,alterntative rock,alterntative rock,alterntative rock,,,False
398,alternative pop,10,14,15,alternative pop,alternative pop,alternative pop,alternative pop,alternative pop,alternative pop,,,False
399,popstars,3,7,10,popstars,popstars,popstars,popstars,popstars,popstars,,,False
400,talent,3,6,6,talent,talent,talent,talented,talented,talented,293,,False
401,king of pop,9,1,9,king of pop,king of pop,king of pop,king of pop,king of pop,king of pop,,,False
402,the king of pop,3,1,3,the king of pop,the king of pop,the king of pop,the king of pop,the king of pop,the king of pop,,,False
403,michael-jackson-the-king-of-pop,2,1,2,michael-jackson-the-king-of-pop,michael jackson the king of pop,michael-jackson-the-king-of-pop,michael jackson the king of pop,michael jackson the king of pop,michael-jackson-the-king-of-pop,,,False
404,girlgroup,1,1,1,girlgroup,girlgroup,girlgroup,girlgroup,girlgroup,girlgroup,,,False
405,disney,39,58,149,disney,disney,disney,disney,disney,disney,,,False
406,brazil,23,115,140,brazil,brazil,brazil,brazil,brazil,brazil,250,,False
407,genial,1,7,7,genial,genial,genial,genial,genial,genial,,,False
408,female vocals,19,59,60,female vocals,female vocals,female vocals,female vocalist,female vocalist,female vocalist,1 | 262 | 263 | 276 | 277,,False
409,guitar virtuoso,22,52,90,guitar virtuoso,guitar virtuoso,guitar virtuoso,guitar virtuoso,guitar virtuoso,guitar virtuoso,,,False
410,albums i own,9,16,16,albums i own,albums i own,albums i own,albums i own,albums i own,albums i own,,,False
411,andre matos,1,2,2,andre matos,andre matos,andre matos,andre matos,andre matos,andre matos,,,False
412,best band ever,8,9,9,best band ever,best band ever,best band ever,best band ever,best band ever,best band ever,,,False
413,great singer,1,2,2,great singer,great singer,great singer,great singer,great singer,great singer,117,Flagged: subjective evaluation.,True
414,melodic metal,18,35,41,melodic metal,melodic metal,melodic metal,melodic metal,melodic metal,melodic metal,,,False
415,nwobhm,25,20,56,nwobhm,nwobhm,nwobhm,nwobhm,nwobhm,nwobhm,,,False
416,tr00,1,1,1,tr00,tr00,tr00,tr00,tr00,tr00,,,False
417,rock opera,5,4,6,rock opera,rock opera,rock opera,rock opera,rock opera,rock opera,,,False
418,iron maiden cover,0,0,0,iron maiden cover,iron maiden cover,iron maiden cover,iron maiden cover,iron maiden cover,iron maiden cover,,,False
419,metal god,2,4,4,metal god,metal god,metal god,metal god,metal god,metal god,,,False
420,sao paulo,1,1,1,sao paulo,sao paulo,sao paulo,sao paulo,sao paulo,sao paulo,,,False
421,best singer ever,3,4,4,best singer ever,best singer ever,best singer ever,best singer ever,best singer ever,best singer ever,,,False
422,male vocals,4,23,23,male vocals,male vocals,male vocals,male vocalist,male vocalist,male vocalist,5 | 261,,False
423,helloween,2,3,3,helloween,helloween,helloween,helloween,helloween,helloween,,,False
424,progressive,46,189,256,progressive,progressive,progressive,progressive,progressive,progressive,287,,False
425,pastel,1,30,30,pastel,pastel,pastel,pastel,pastel,pastel,,,False
426,depressive,5,11,12,depressive,depressive,depressive,depressive,depressive,depressive,,,False
427,hangar,0,0,0,hangar,hangar,hangar,hangar,hangar,hangar,,,False
428,jau,0,0,0,jau,jau,jau,jau,jau,jau,,,False
429,babi fernandes nadaleto,0,0,0,babi fernandes nadaleto,babi fernandes nadaleto,babi fernandes nadaleto,babi fernandes nadaleto,babi fernandes nadaleto,babi fernandes nadaleto,,,False
430,heavy rock,4,12,13,heavy rock,heavy rock,heavy rock,heavy rock,heavy rock,heavy rock,,,False
431,hugo mariutti,0,0,0,hugo mariutti,hugo mariutti,hugo mariutti,hugo mariutti,hugo mariutti,hugo mariutti,,,False
432,brazilian,92,283,561,brazilian,brazilian,brazilian,brazilian,brazilian,brazilian,227 | 251,,False
433,nightwish cover,0,0,0,nightwish cover,nightwish cover,nightwish cover,nightwish cover,nightwish cover,nightwish cover,,,False
434,adrian dragassakis,0,0,0,adrian dragassakis,adrian dragassakis,adrian dragassakis,adrian dragassakis,adrian dragassakis,adrian dragassakis,,,False
435,breyla iv,0,0,0,breyla iv,breyla iv,breyla iv,breyla iv,breyla iv,breyla iv,,,False
436,angra,2,3,3,angra,angra,angra,angra,angra,angra,,,False
437,rafael bittencourt,1,1,1,rafael bittencourt,rafael bittencourt,rafael bittencourt,rafael bittencourt,rafael bittencourt,rafael bittencourt,,,False
438,animal,0,0,0,animal,animal,animal,animals,animals,animals,51,Flagged: thematic or potentially personal category.,True
439,fodinha,1,2,2,fodinha,fodinha,fodinha,fodinha,fodinha,fodinha,,,False
440,clasical,1,1,1,clasical,clasical,clasical,clasical,clasical,clasical,,,False
441,industrail rock,1,1,1,industrail rock,industrail rock,industrail rock,industrail rock,industrail rock,industrail rock,,,False
442,sludge,11,24,43,sludge,sludge,sludge,sludge,sludge,sludge,,,False
443,new ag,1,1,1,new ag,new ag,new ag,new ag,new ag,new ag,,,False
444,progessive metal,0,0,0,progessive metal,progessive metal,progessive metal,progessive metal,progessive metal,progessive metal,,,False
445,blues rock,48,130,287,blues rock,blues rock,blues rock,blues rock,blues rock,blues rock,,,False
446,grunge rock,3,2,3,grunge rock,grunge rock,grunge rock,grunge rock,grunge rock,grunge rock,,,False
447,favourites,22,114,124,favourites,favourites,favourites,favourite,favorite,favorite,9 | 18,Flagged: personal/subjective preference.,True
448,my favourite songs,1,1,1,my favourite songs,my favourite songs,my favourite songs,my favourite songs,my favourite songs,my favourite songs,,,False
449,solar stone,1,1,1,solar stone,solar stone,solar stone,solar stone,solar stone,solar stone,,,False
450,underworld,1,1,1,underworld,underworld,underworld,underworld,underworld,underworld,,,False
451,sophie ellis-bextor,1,1,1,sophie ellis-bextor,sophie ellis bextor,sophie ellis-bextor,sophie ellis bextor,sophie ellis bextor,sophie ellis-bextor,,,False
452,plaid,1,1,1,plaid,plaid,plaid,plaid,plaid,plaid,,,False
453,adymus,1,1,1,adymus,adymus,adymus,adymus,adymus,adymus,,,False
454,dj tony venilman,0,0,0,dj tony venilman,dj tony venilman,dj tony venilman,dj tony venilman,dj tony venilman,dj tony venilman,,,False
455,guru josh project,1,1,1,guru josh project,guru josh project,guru josh project,guru josh project,guru josh project,guru josh project,,,False
456,wolfgang gartner,0,0,0,wolfgang gartner,wolfgang gartner,wolfgang gartner,wolfgang gartner,wolfgang gartner,wolfgang gartner,,,False
457,dj disciple,0,0,0,dj disciple,dj disciple,dj disciple,dj disciple,dj disciple,dj disciple,,,False
458,dj eco,0,0,0,dj eco,dj eco,dj eco,dj eco,dj eco,dj eco,,,False
459,danjo,0,0,0,danjo,danjo,danjo,danjo,danjo,danjo,,,False
460,rozza,0,0,0,rozza,rozza,rozza,rozza,rozza,rozza,,,False
461,dj walus,0,0,0,dj walus,dj walus,dj walus,dj walus,dj walus,dj walus,,,False
462,the touch,0,0,0,the touch,the touch,the touch,the touch,the touch,the touch,,,False
463,nate wollman,0,0,0,nate wollman,nate wollman,nate wollman,nate wollman,nate wollman,nate wollman,,,False
464,eliess,0,0,0,eliess,eliess,eliess,eliess,eliess,eliess,,,False
465,amntqnn onratob,0,0,0,amntqnn onratob,amntqnn onratob,amntqnn onratob,amntqnn onratob,amntqnn onratob,amntqnn onratob,,,False
466,david amo,0,0,0,david amo,david amo,david amo,david amo,david amo,david amo,,,False
467,dj antonio,0,0,0,dj antonio,dj antonio,dj antonio,dj antonio,dj antonio,dj antonio,,,False
468,art meson,0,0,0,art meson,art meson,art meson,art meson,art meson,art meson,,,False
469,dan stone,0,0,0,dan stone,dan stone,dan stone,dan stone,dan stone,dan stone,,,False
